CustomerID,Num_Orders,First_Purchase,Last_Purchase,Days_From_Last,Churn_Critical_Window,Churn_Risk_Group
17523,4,40:00.0,20:00.0,19,63,Healthy
17524,1,32:00.0,32:00.0,361,63,At Risk - First_Customer
17525,1,05:00.0,05:00.0,359,63,At Risk - First_Customer
17526,7,20:00.0,56:00.0,365,63,At Risk - Repeat Customer
17527,6,43:00.0,32:00.0,218,63,At Risk - Repeat Customer
17528,11,04:00.0,27:00.0,71,63,At Risk - Repeat Customer
17530,11,01:00.0,42:00.0,365,63,At Risk - Repeat Customer
17531,2,17:00.0,19:00.0,190,63,At Risk - Repeat Customer
17534,1,47:00.0,47:00.0,53,63,Grace Period
17535,1,20:00.0,20:00.0,280,63,At Risk - First_Customer
17536,1,23:00.0,23:00.0,177,63,At Risk - First_Customer
17537,2,37:00.0,56:00.0,303,63,At Risk - Repeat Customer
17538,1,12:00.0,12:00.0,25,63,Grace Period
17540,3,35:00.0,00:00.0,316,63,At Risk - Repeat Customer
17542,1,45:00.0,45:00.0,269,63,At Risk - First_Customer
17545,3,48:00.0,04:00.0,43,63,Healthy
17547,1,29:00.0,29:00.0,372,63,At Risk - First_Customer
17548,3,24:00.0,00:00.0,373,63,At Risk - Repeat Customer
17549,2,05:00.0,59:00.0,51,63,Approaching At-Risk - Repeat Customer
17550,3,19:00.0,09:00.0,243,63,At Risk - Repeat Customer
17551,1,12:00.0,12:00.0,359,63,At Risk - First_Customer
17552,5,45:00.0,14:00.0,372,63,At Risk - Repeat Customer
17553,1,00:00.0,00:00.0,129,63,At Risk - First_Customer
17554,5,01:00.0,15:00.0,148,63,At Risk - Repeat Customer
17555,2,31:00.0,22:00.0,334,63,At Risk - Repeat Customer
17556,1,48:00.0,48:00.0,205,63,At Risk - First_Customer
17557,3,23:00.0,57:00.0,81,63,At Risk - Repeat Customer
17560,5,14:00.0,18:00.0,310,63,At Risk - Repeat Customer
17561,1,53:00.0,53:00.0,19,63,Grace Period
17562,8,06:00.0,21:00.0,173,63,At Risk - Repeat Customer
17564,3,00:00.0,27:00.0,80,63,At Risk - Repeat Customer
17566,2,42:00.0,54:00.0,25,63,Healthy
17567,10,18:00.0,48:00.0,372,63,At Risk - Repeat Customer
17569,1,15:00.0,15:00.0,332,63,At Risk - First_Customer
17571,4,15:00.0,57:00.0,298,63,At Risk - Repeat Customer
17572,4,51:00.0,53:00.0,373,63,At Risk - Repeat Customer
17573,3,36:00.0,01:00.0,93,63,At Risk - Repeat Customer
17574,1,47:00.0,47:00.0,242,63,At Risk - First_Customer
17576,21,57:00.0,12:00.0,365,63,At Risk - Repeat Customer
17578,2,38:00.0,42:00.0,218,63,At Risk - Repeat Customer
17579,4,12:00.0,28:00.0,179,63,At Risk - Repeat Customer
17580,3,27:00.0,41:00.0,358,63,At Risk - Repeat Customer
17581,30,47:00.0,21:00.0,372,63,At Risk - Repeat Customer
17582,1,18:00.0,18:00.0,236,63,At Risk - First_Customer
17584,3,12:00.0,12:00.0,127,63,At Risk - Repeat Customer
17585,4,09:00.0,30:00.0,338,63,At Risk - Repeat Customer
17588,3,31:00.0,37:00.0,232,63,At Risk - Repeat Customer
17589,4,47:00.0,58:00.0,240,63,At Risk - Repeat Customer
17590,3,05:00.0,55:00.0,40,63,Healthy
17591,8,39:00.0,42:00.0,367,63,At Risk - Repeat Customer
17593,6,29:00.0,30:00.0,352,63,At Risk - Repeat Customer
17594,2,32:00.0,34:00.0,254,63,At Risk - Repeat Customer
17595,2,19:00.0,08:00.0,37,63,Healthy
17596,7,34:00.0,11:00.0,368,63,At Risk - Repeat Customer
17597,1,54:00.0,54:00.0,213,63,At Risk - First_Customer
17600,1,43:00.0,43:00.0,17,63,Grace Period
17601,1,02:00.0,02:00.0,239,63,At Risk - First_Customer
17602,9,18:00.0,53:00.0,324,63,At Risk - Repeat Customer
17603,5,39:00.0,19:00.0,267,63,At Risk - Repeat Customer
17604,2,09:00.0,43:00.0,312,63,At Risk - Repeat Customer
17608,2,00:00.0,06:00.0,33,63,Healthy
17609,6,23:00.0,28:00.0,327,63,At Risk - Repeat Customer
17611,19,52:00.0,46:00.0,361,63,At Risk - Repeat Customer
17612,10,40:00.0,59:00.0,297,63,At Risk - Repeat Customer
17613,16,20:00.0,51:00.0,305,63,At Risk - Repeat Customer
17614,1,01:00.0,01:00.0,57,63,Grace Period
17615,3,33:00.0,06:00.0,222,63,At Risk - Repeat Customer
17616,3,04:00.0,11:00.0,367,63,At Risk - Repeat Customer
17618,3,05:00.0,50:00.0,362,63,At Risk - Repeat Customer
17619,1,18:00.0,18:00.0,312,63,At Risk - First_Customer
17620,1,08:00.0,08:00.0,59,63,Grace Period
17621,4,31:00.0,11:00.0,354,63,At Risk - Repeat Customer
17623,1,32:00.0,32:00.0,32,63,Grace Period
17624,2,59:00.0,52:00.0,218,63,At Risk - Repeat Customer
17625,4,21:00.0,36:00.0,257,63,At Risk - Repeat Customer
17628,1,21:00.0,21:00.0,81,63,At Risk - First_Customer
17629,9,58:00.0,56:00.0,359,63,At Risk - Repeat Customer
17630,2,03:00.0,58:00.0,232,63,At Risk - Repeat Customer
17631,3,22:00.0,47:00.0,232,63,At Risk - Repeat Customer
17633,6,42:00.0,25:00.0,359,63,At Risk - Repeat Customer
17634,9,45:00.0,09:00.0,337,63,At Risk - Repeat Customer
17636,2,40:00.0,29:00.0,19,63,Healthy
17637,2,25:00.0,51:00.0,115,63,At Risk - Repeat Customer
17639,1,22:00.0,22:00.0,276,63,At Risk - First_Customer
17640,1,13:00.0,13:00.0,86,63,At Risk - First_Customer
17642,2,55:00.0,11:00.0,176,63,At Risk - Repeat Customer
17643,1,38:00.0,38:00.0,373,63,At Risk - First_Customer
17644,17,18:00.0,43:00.0,322,63,At Risk - Repeat Customer
17646,4,28:00.0,17:00.0,365,63,At Risk - Repeat Customer
17647,1,38:00.0,38:00.0,65,63,At Risk - First_Customer
17648,5,29:00.0,41:00.0,249,63,At Risk - Repeat Customer
17649,2,53:00.0,50:00.0,138,63,At Risk - Repeat Customer
17650,1,52:00.0,52:00.0,21,63,Grace Period
17651,14,57:00.0,29:00.0,177,63,At Risk - Repeat Customer
17652,18,05:00.0,55:00.0,281,63,At Risk - Repeat Customer
17653,5,24:00.0,26:00.0,120,63,At Risk - Repeat Customer
17654,1,17:00.0,17:00.0,277,63,At Risk - First_Customer
17655,8,45:00.0,34:00.0,366,63,At Risk - Repeat Customer
17656,5,45:00.0,04:00.0,128,63,At Risk - Repeat Customer
17658,3,23:00.0,47:00.0,211,63,At Risk - Repeat Customer
17659,14,46:00.0,29:00.0,372,63,At Risk - Repeat Customer
17660,1,37:00.0,37:00.0,141,63,At Risk - First_Customer
17663,9,11:00.0,56:00.0,287,63,At Risk - Repeat Customer
17664,2,17:00.0,29:00.0,212,63,At Risk - Repeat Customer
17666,2,06:00.0,06:00.0,65,63,At Risk - Repeat Customer
17667,5,24:00.0,32:00.0,298,63,At Risk - Repeat Customer
17668,2,45:00.0,25:00.0,38,63,Healthy
17669,7,11:00.0,53:00.0,249,63,At Risk - Repeat Customer
17670,1,12:00.0,12:00.0,227,63,At Risk - First_Customer
17671,6,27:00.0,21:00.0,365,63,At Risk - Repeat Customer
17672,4,29:00.0,56:00.0,309,63,At Risk - Repeat Customer
17673,7,16:00.0,06:00.0,320,63,At Risk - Repeat Customer
17674,2,20:00.0,35:00.0,368,63,At Risk - Repeat Customer
17675,41,22:00.0,03:00.0,367,63,At Risk - Repeat Customer
17676,7,49:00.0,16:00.0,366,63,At Risk - Repeat Customer
17677,43,42:00.0,56:00.0,368,63,At Risk - Repeat Customer
17678,1,52:00.0,52:00.0,263,63,At Risk - First_Customer
17679,2,35:00.0,43:00.0,85,63,At Risk - Repeat Customer
17680,1,42:00.0,42:00.0,23,63,Grace Period
17682,7,35:00.0,59:00.0,368,63,At Risk - Repeat Customer
17684,1,10:00.0,10:00.0,43,63,Grace Period
17685,7,42:00.0,36:00.0,372,63,At Risk - Repeat Customer
17686,7,18:00.0,39:00.0,302,63,At Risk - Repeat Customer
17690,16,15:00.0,17:00.0,373,63,At Risk - Repeat Customer
17691,2,10:00.0,20:00.0,368,63,At Risk - Repeat Customer
17692,5,37:00.0,01:00.0,359,63,At Risk - Repeat Customer
17693,3,48:00.0,12:00.0,137,63,At Risk - Repeat Customer
17694,1,00:00.0,00:00.0,141,63,At Risk - First_Customer
17695,2,35:00.0,40:00.0,171,63,At Risk - Repeat Customer
17696,14,51:00.0,43:00.0,364,63,At Risk - Repeat Customer
17697,1,40:00.0,40:00.0,236,63,At Risk - First_Customer
17698,1,34:00.0,34:00.0,260,63,At Risk - First_Customer
17700,6,33:00.0,51:00.0,365,63,At Risk - Repeat Customer
17701,1,25:00.0,25:00.0,252,63,At Risk - First_Customer
17702,6,40:00.0,03:00.0,365,63,At Risk - Repeat Customer
17703,3,30:00.0,51:00.0,138,63,At Risk - Repeat Customer
17704,2,28:00.0,40:00.0,239,63,At Risk - Repeat Customer
17705,10,57:00.0,45:00.0,301,63,At Risk - Repeat Customer
17706,20,02:00.0,34:00.0,366,63,At Risk - Repeat Customer
17707,2,30:00.0,03:00.0,336,63,At Risk - Repeat Customer
17708,2,09:00.0,12:00.0,324,63,At Risk - Repeat Customer
17709,1,55:00.0,55:00.0,169,63,At Risk - First_Customer
17711,2,32:00.0,40:00.0,289,63,At Risk - Repeat Customer
17712,1,28:00.0,28:00.0,44,63,Grace Period
17714,1,32:00.0,32:00.0,320,63,At Risk - First_Customer
17715,1,32:00.0,32:00.0,200,63,At Risk - First_Customer
17716,12,38:00.0,00:00.0,267,63,At Risk - Repeat Customer
17718,1,39:00.0,39:00.0,232,63,At Risk - First_Customer
17719,18,29:00.0,36:00.0,255,63,At Risk - Repeat Customer
17720,4,43:00.0,04:00.0,367,63,At Risk - Repeat Customer
17722,6,41:00.0,22:00.0,366,63,At Risk - Repeat Customer
17723,6,44:00.0,37:00.0,214,63,At Risk - Repeat Customer
17724,4,26:00.0,53:00.0,138,63,At Risk - Repeat Customer
17725,14,47:00.0,34:00.0,267,63,At Risk - Repeat Customer
17727,2,06:00.0,21:00.0,15,63,Healthy
17728,5,39:00.0,52:00.0,86,63,At Risk - Repeat Customer
17730,15,49:00.0,43:00.0,326,63,At Risk - Repeat Customer
17731,5,18:00.0,02:00.0,183,63,At Risk - Repeat Customer
17732,1,29:00.0,29:00.0,372,63,At Risk - First_Customer
17733,2,54:00.0,16:00.0,261,63,At Risk - Repeat Customer
17734,3,04:00.0,33:00.0,233,63,At Risk - Repeat Customer
17735,19,32:00.0,47:00.0,367,63,At Risk - Repeat Customer
17736,4,33:00.0,36:00.0,113,63,At Risk - Repeat Customer
17737,2,42:00.0,16:00.0,58,63,Approaching At-Risk - Repeat Customer
17738,5,26:00.0,05:00.0,282,63,At Risk - Repeat Customer
17739,8,26:00.0,12:00.0,360,63,At Risk - Repeat Customer
17742,2,04:00.0,28:00.0,332,63,At Risk - Repeat Customer
17744,7,17:00.0,11:00.0,358,63,At Risk - Repeat Customer
17746,2,31:00.0,26:00.0,240,63,At Risk - Repeat Customer
17747,2,13:00.0,29:00.0,112,63,At Risk - Repeat Customer
17749,2,39:00.0,45:00.0,256,63,At Risk - Repeat Customer
17750,9,44:00.0,09:00.0,164,63,At Risk - Repeat Customer
17752,1,19:00.0,19:00.0,359,63,At Risk - First_Customer
17754,6,54:00.0,20:00.0,260,63,At Risk - Repeat Customer
17757,31,17:00.0,31:00.0,372,63,At Risk - Repeat Customer
17758,9,22:00.0,45:00.0,250,63,At Risk - Repeat Customer
17759,3,35:00.0,02:00.0,169,63,At Risk - Repeat Customer
17760,2,08:00.0,56:00.0,373,63,At Risk - Repeat Customer
17761,1,23:00.0,23:00.0,32,63,Grace Period
17763,1,25:00.0,25:00.0,263,63,At Risk - First_Customer
17764,2,11:00.0,03:00.0,211,63,At Risk - Repeat Customer
17765,3,58:00.0,41:00.0,256,63,At Risk - Repeat Customer
17767,1,42:00.0,42:00.0,15,63,Grace Period
17768,3,46:00.0,22:00.0,166,63,At Risk - Repeat Customer
17769,12,15:00.0,18:00.0,320,63,At Risk - Repeat Customer
17770,5,35:00.0,34:00.0,282,63,At Risk - Repeat Customer
17771,2,13:00.0,43:00.0,323,63,At Risk - Repeat Customer
17772,2,57:00.0,05:00.0,10,63,Healthy
17774,5,13:00.0,49:00.0,305,63,At Risk - Repeat Customer
17775,1,50:00.0,50:00.0,254,63,At Risk - First_Customer
17777,3,35:00.0,02:00.0,100,63,At Risk - Repeat Customer
17779,5,19:00.0,15:00.0,143,63,At Risk - Repeat Customer
17781,2,54:00.0,00:00.0,253,63,At Risk - Repeat Customer
17783,2,07:00.0,07:00.0,247,63,At Risk - Repeat Customer
17785,1,43:00.0,43:00.0,53,63,Grace Period
17786,2,35:00.0,51:00.0,317,63,At Risk - Repeat Customer
17787,4,43:00.0,24:00.0,371,63,At Risk - Repeat Customer
17788,2,38:00.0,09:00.0,129,63,At Risk - Repeat Customer
17789,1,14:00.0,14:00.0,281,63,At Risk - First_Customer
17790,14,47:00.0,30:00.0,364,63,At Risk - Repeat Customer
17791,1,09:00.0,09:00.0,29,63,Grace Period
17793,1,24:00.0,24:00.0,25,63,Grace Period
17795,2,02:00.0,36:00.0,264,63,At Risk - Repeat Customer
17796,4,23:00.0,38:00.0,369,63,At Risk - Repeat Customer
17797,3,29:00.0,21:00.0,182,63,At Risk - Repeat Customer
17799,12,10:00.0,16:00.0,361,63,At Risk - Repeat Customer
17800,9,50:00.0,57:00.0,334,63,At Risk - Repeat Customer
17802,4,44:00.0,56:00.0,372,63,At Risk - Repeat Customer
17805,1,49:00.0,49:00.0,73,63,At Risk - First_Customer
17806,1,12:00.0,12:00.0,11,63,Grace Period
17809,15,41:00.0,00:00.0,373,63,At Risk - Repeat Customer
17811,51,58:00.0,46:00.0,333,63,At Risk - Repeat Customer
17812,4,27:00.0,47:00.0,368,63,At Risk - Repeat Customer
17813,7,57:00.0,13:00.0,71,63,At Risk - Repeat Customer
17816,4,10:00.0,34:00.0,365,63,At Risk - Repeat Customer
17817,3,30:00.0,39:00.0,277,63,At Risk - Repeat Customer
17819,8,26:00.0,52:00.0,371,63,At Risk - Repeat Customer
17820,2,04:00.0,14:00.0,359,63,At Risk - Repeat Customer
17824,1,14:00.0,14:00.0,51,63,Grace Period
17827,5,18:00.0,00:00.0,364,63,At Risk - Repeat Customer
17828,9,31:00.0,34:00.0,184,63,At Risk - Repeat Customer
17829,1,46:00.0,46:00.0,298,63,At Risk - First_Customer
17830,3,15:00.0,28:00.0,288,63,At Risk - Repeat Customer
17831,1,09:00.0,09:00.0,33,63,Grace Period
17832,1,43:00.0,43:00.0,49,63,Grace Period
17835,3,30:00.0,48:00.0,23,63,Healthy
17836,1,13:00.0,13:00.0,47,63,Grace Period
17837,10,44:00.0,15:00.0,163,63,At Risk - Repeat Customer
17838,6,55:00.0,38:00.0,372,63,At Risk - Repeat Customer
17839,1,27:00.0,27:00.0,42,63,Grace Period
17841,168,30:00.0,07:00.0,373,63,At Risk - Repeat Customer
17843,1,33:00.0,33:00.0,303,63,At Risk - First_Customer
17844,1,27:00.0,27:00.0,106,63,At Risk - First_Customer
17846,1,20:00.0,20:00.0,85,63,At Risk - First_Customer
17848,9,38:00.0,49:00.0,358,63,At Risk - Repeat Customer
17849,4,59:00.0,46:00.0,333,63,At Risk - Repeat Customer
17850,34,26:00.0,38:00.0,373,63,At Risk - Repeat Customer
17852,2,31:00.0,36:00.0,11,63,Healthy
17854,2,53:00.0,21:00.0,227,63,At Risk - Repeat Customer
17855,1,44:00.0,44:00.0,372,63,At Risk - First_Customer
17856,6,40:00.0,40:00.0,281,63,At Risk - Repeat Customer
17857,25,35:00.0,41:00.0,365,63,At Risk - Repeat Customer
17858,12,08:00.0,56:00.0,369,63,At Risk - Repeat Customer
17859,1,32:00.0,32:00.0,304,63,At Risk - First_Customer
17860,1,41:00.0,41:00.0,368,63,At Risk - First_Customer
17861,9,34:00.0,21:00.0,319,63,At Risk - Repeat Customer
17862,1,23:00.0,23:00.0,323,63,At Risk - First_Customer
17863,6,21:00.0,45:00.0,369,63,At Risk - Repeat Customer
17864,3,44:00.0,15:00.0,275,63,At Risk - Repeat Customer
17865,27,53:00.0,08:00.0,364,63,At Risk - Repeat Customer
17866,2,07:00.0,09:00.0,142,63,At Risk - Repeat Customer
17867,8,25:00.0,15:00.0,288,63,At Risk - Repeat Customer
17869,5,16:00.0,16:00.0,368,63,At Risk - Repeat Customer
17870,13,12:00.0,07:00.0,366,63,At Risk - Repeat Customer
17871,1,32:00.0,32:00.0,204,63,At Risk - First_Customer
17873,6,54:00.0,41:00.0,373,63,At Risk - Repeat Customer
17874,7,25:00.0,54:00.0,255,63,At Risk - Repeat Customer
17877,1,00:00.0,00:00.0,170,63,At Risk - First_Customer
17878,1,24:00.0,24:00.0,43,63,Grace Period
17879,1,36:00.0,36:00.0,173,63,At Risk - First_Customer
17880,1,21:00.0,21:00.0,364,63,At Risk - First_Customer
17881,1,16:00.0,16:00.0,304,63,At Risk - First_Customer
17883,4,16:00.0,49:00.0,246,63,At Risk - Repeat Customer
17884,4,11:00.0,33:00.0,371,63,At Risk - Repeat Customer
17885,1,40:00.0,40:00.0,12,63,Grace Period
17886,3,34:00.0,09:00.0,249,63,At Risk - Repeat Customer
17887,1,29:00.0,29:00.0,129,63,At Risk - First_Customer
17888,10,56:00.0,18:00.0,357,63,At Risk - Repeat Customer
17889,2,14:00.0,26:00.0,322,63,At Risk - Repeat Customer
17890,2,12:00.0,19:00.0,361,63,At Risk - Repeat Customer
17891,1,08:00.0,08:00.0,162,63,At Risk - First_Customer
17892,3,56:00.0,49:00.0,155,63,At Risk - Repeat Customer
17893,1,50:00.0,50:00.0,225,63,At Risk - First_Customer
17894,8,50:00.0,23:00.0,366,63,At Risk - Repeat Customer
17895,1,00:00.0,00:00.0,44,63,Grace Period
17896,1,59:00.0,59:00.0,23,63,Grace Period
17897,4,31:00.0,23:00.0,373,63,At Risk - Repeat Customer
17898,2,13:00.0,56:00.0,207,63,At Risk - Repeat Customer
17899,1,58:00.0,58:00.0,159,63,At Risk - First_Customer
17900,4,28:00.0,09:00.0,190,63,At Risk - Repeat Customer
17901,1,29:00.0,29:00.0,29,63,Grace Period
17904,2,57:00.0,57:00.0,21,63,Healthy
17905,4,21:00.0,33:00.0,373,63,At Risk - Repeat Customer
17906,1,25:00.0,25:00.0,247,63,At Risk - First_Customer
17908,1,45:00.0,45:00.0,373,63,At Risk - First_Customer
17911,1,52:00.0,52:00.0,9,63,Grace Period
17912,6,11:00.0,25:00.0,364,63,At Risk - Repeat Customer
17913,2,35:00.0,45:00.0,355,63,At Risk - Repeat Customer
17914,1,58:00.0,58:00.0,3,63,Grace Period
17917,3,08:00.0,20:00.0,362,63,At Risk - Repeat Customer
17919,1,41:00.0,41:00.0,88,63,At Risk - First_Customer
17920,17,49:00.0,29:00.0,373,63,At Risk - Repeat Customer
17921,4,19:00.0,56:00.0,266,63,At Risk - Repeat Customer
17923,1,15:00.0,15:00.0,282,63,At Risk - First_Customer
17924,13,51:00.0,28:00.0,373,63,At Risk - Repeat Customer
17925,1,10:00.0,10:00.0,372,63,At Risk - First_Customer
17926,2,24:00.0,39:00.0,203,63,At Risk - Repeat Customer
17928,2,03:00.0,52:00.0,246,63,At Risk - Repeat Customer
17929,5,40:00.0,01:00.0,308,63,At Risk - Repeat Customer
17930,5,46:00.0,23:00.0,239,63,At Risk - Repeat Customer
17931,2,31:00.0,33:00.0,255,63,At Risk - Repeat Customer
17932,3,58:00.0,49:00.0,211,63,At Risk - Repeat Customer
17934,2,50:00.0,16:00.0,58,63,Approaching At-Risk - Repeat Customer
17935,2,23:00.0,18:00.0,141,63,At Risk - Repeat Customer
17936,1,32:00.0,32:00.0,5,63,Grace Period
17937,7,43:00.0,45:00.0,362,63,At Risk - Repeat Customer
17939,1,27:00.0,27:00.0,159,63,At Risk - First_Customer
17940,14,29:00.0,27:00.0,302,63,At Risk - Repeat Customer
17941,1,30:00.0,30:00.0,130,63,At Risk - First_Customer
17942,1,45:00.0,45:00.0,7,63,Grace Period
17946,2,34:00.0,00:00.0,259,63,At Risk - Repeat Customer
17947,1,05:00.0,05:00.0,37,63,Grace Period
17948,1,58:00.0,58:00.0,147,63,At Risk - First_Customer
17949,52,12:00.0,46:00.0,371,63,At Risk - Repeat Customer
17950,4,16:00.0,18:00.0,365,63,At Risk - Repeat Customer
17951,4,40:00.0,30:00.0,373,63,At Risk - Repeat Customer
17954,16,18:00.0,15:00.0,371,63,At Risk - Repeat Customer
17955,4,29:00.0,00:00.0,219,63,At Risk - Repeat Customer
17956,1,47:00.0,47:00.0,249,63,At Risk - First_Customer
17957,1,58:00.0,58:00.0,66,63,At Risk - First_Customer
17958,1,19:00.0,19:00.0,116,63,At Risk - First_Customer
17960,1,15:00.0,15:00.0,171,63,At Risk - First_Customer
17961,39,18:00.0,55:00.0,372,63,At Risk - Repeat Customer
17962,1,16:00.0,16:00.0,142,63,At Risk - First_Customer
17964,2,32:00.0,44:00.0,372,63,At Risk - Repeat Customer
17965,14,54:00.0,31:00.0,369,63,At Risk - Repeat Customer
17966,5,25:00.0,26:00.0,261,63,At Risk - Repeat Customer
17967,1,19:00.0,19:00.0,371,63,At Risk - First_Customer
17968,1,23:00.0,23:00.0,373,63,At Risk - First_Customer
17969,2,34:00.0,00:00.0,361,63,At Risk - Repeat Customer
17970,1,03:00.0,03:00.0,211,63,At Risk - First_Customer
17972,1,16:00.0,16:00.0,241,63,At Risk - First_Customer
17973,1,34:00.0,34:00.0,51,63,Grace Period
17974,3,50:00.0,37:00.0,219,63,At Risk - Repeat Customer
17975,14,38:00.0,27:00.0,366,63,At Risk - Repeat Customer
17976,1,49:00.0,49:00.0,372,63,At Risk - First_Customer
17977,1,28:00.0,28:00.0,29,63,Grace Period
17978,1,05:00.0,05:00.0,365,63,At Risk - First_Customer
17979,4,34:00.0,05:00.0,259,63,At Risk - Repeat Customer
17980,3,50:00.0,01:00.0,359,63,At Risk - Repeat Customer
17984,1,59:00.0,59:00.0,145,63,At Risk - First_Customer
17985,1,24:00.0,24:00.0,22,63,Grace Period
17986,1,22:00.0,22:00.0,56,63,Grace Period
17987,1,22:00.0,22:00.0,185,63,At Risk - First_Customer
17988,8,59:00.0,00:00.0,326,63,At Risk - Repeat Customer
17990,3,10:00.0,44:00.0,361,63,At Risk - Repeat Customer
17991,2,39:00.0,58:00.0,226,63,At Risk - Repeat Customer
17994,6,02:00.0,43:00.0,290,63,At Risk - Repeat Customer
17995,1,30:00.0,30:00.0,281,63,At Risk - First_Customer
17997,12,28:00.0,13:00.0,164,63,At Risk - Repeat Customer
17999,2,17:00.0,56:00.0,366,63,At Risk - Repeat Customer
18001,2,21:00.0,02:00.0,86,63,At Risk - Repeat Customer
18004,1,47:00.0,47:00.0,362,63,At Risk - First_Customer
18005,2,40:00.0,51:00.0,47,63,Healthy
18006,1,52:00.0,52:00.0,23,63,Grace Period
18008,9,26:00.0,17:00.0,318,63,At Risk - Repeat Customer
18009,2,36:00.0,52:00.0,235,63,At Risk - Repeat Customer
18010,1,27:00.0,27:00.0,256,63,At Risk - First_Customer
18011,1,35:00.0,35:00.0,373,63,At Risk - First_Customer
18013,2,08:00.0,11:00.0,155,63,At Risk - Repeat Customer
18014,1,28:00.0,28:00.0,28,63,Grace Period
18015,1,49:00.0,49:00.0,4,63,Grace Period
18016,5,14:00.0,25:00.0,364,63,At Risk - Repeat Customer
18017,3,57:00.0,15:00.0,310,63,At Risk - Repeat Customer
18018,2,22:00.0,37:00.0,199,63,At Risk - Repeat Customer
18019,1,10:00.0,10:00.0,51,63,Grace Period
18022,1,45:00.0,45:00.0,35,63,Grace Period
18024,3,28:00.0,40:00.0,152,63,At Risk - Repeat Customer
18027,1,38:00.0,38:00.0,98,63,At Risk - First_Customer
18030,3,55:00.0,37:00.0,42,63,Healthy
18032,1,32:00.0,32:00.0,334,63,At Risk - First_Customer
18033,1,28:00.0,28:00.0,65,63,At Risk - First_Customer
18034,2,08:00.0,22:00.0,21,63,Healthy
18035,3,48:00.0,39:00.0,43,63,Healthy
18036,3,26:00.0,40:00.0,245,63,At Risk - Repeat Customer
18037,6,20:00.0,39:00.0,362,63,At Risk - Repeat Customer
18040,2,27:00.0,20:00.0,245,63,At Risk - Repeat Customer
18041,22,21:00.0,39:00.0,372,63,At Risk - Repeat Customer
18042,1,49:00.0,49:00.0,53,63,Grace Period
18043,3,35:00.0,48:00.0,366,63,At Risk - Repeat Customer
18044,11,25:00.0,26:00.0,360,63,At Risk - Repeat Customer
18045,1,07:00.0,07:00.0,45,63,Grace Period
18048,2,54:00.0,58:00.0,203,63,At Risk - Repeat Customer
18050,1,25:00.0,25:00.0,359,63,At Risk - First_Customer
18053,2,05:00.0,31:00.0,70,63,At Risk - Repeat Customer
18055,11,52:00.0,25:00.0,369,63,At Risk - Repeat Customer
18056,1,27:00.0,27:00.0,288,63,At Risk - First_Customer
18058,1,38:00.0,38:00.0,9,63,Grace Period
18059,4,30:00.0,02:00.0,67,63,At Risk - Repeat Customer
18061,10,03:00.0,20:00.0,366,63,At Risk - Repeat Customer
18062,3,03:00.0,47:00.0,337,63,At Risk - Repeat Customer
18064,2,08:00.0,39:00.0,235,63,At Risk - Repeat Customer
18065,12,44:00.0,30:00.0,364,63,At Risk - Repeat Customer
18066,1,30:00.0,30:00.0,75,63,At Risk - First_Customer
18067,1,58:00.0,58:00.0,40,63,Grace Period
18068,1,50:00.0,50:00.0,289,63,At Risk - First_Customer
18069,7,48:00.0,05:00.0,327,63,At Risk - Repeat Customer
18071,2,33:00.0,59:00.0,365,63,At Risk - Repeat Customer
